<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.01	21:00:00	1581.76	1590.90	1580.33	1583.45	296	0	45
2025.01.01	21:10:00	1583.26	1585.95	1575.05	1577.15	299	0	45
2025.01.01	21:20:00	1577.66	1579.60	1571.29	1579.07	297	0	45
2025.01.01	21:30:00	1578.58	1583.50	1576.72	1579.94	297	0	45
2025.01.01	21:40:00	1580.46	1580.46	1571.06	1574.29	296	0	45
2025.01.01	21:50:00	1574.65	1579.02	1572.23	1578.87	294	0	45
2025.01.01	22:00:00	1578.75	1590.89	1578.65	1588.98	294	0	45
2025.01.01	22:10:00	1588.91	1591.84	1583.09	1583.20	295	0	45
2025.01.01	22:20:00	1582.73	1585.70	1578.58	1579.37	298	0	45
2025.01.01	22:30:00	1579.68	1580.59	1573.33	1577.93	297	0	45
2025.01.01	22:40:00	1577.71	1578.41	1569.82	1570.74	297	0	45
2025.01.01	22:50:00	1571.00	1571.00	1559.58	1563.33	294	0	45
2025.01.01	23:00:00	1562.68	1571.57	1559.82	1571.12	296	0	45
2025.01.01	23:10:00	1571.60	1572.41	1561.76	1565.61	295	0	45
2025.01.01	23:20:00	1566.24	1570.91	1563.63	1568.40	299	0	45
2025.01.01	23:30:00	1568.65	1569.59	1561.54	1561.68	296	0	45
2025.01.01	23:40:00	1562.18	1564.17	1558.25	1560.34	296	0	45
2025.01.01	23:50:00	1560.29	1563.11	1557.09	1558.78	297	0	45
2025.01.02	00:00:00	1558.39	1570.97	1558.39	1567.58	299	0	45
2025.01.02	00:10:00	1567.65	1571.70	1560.41	1565.38	300	0	45
2025.01.02	00:20:00	1565.48	1568.11	1562.53	1565.35	295	0	45
2025.01.02	00:30:00	1564.92	1568.81	1564.01	1564.76	297	0	45
2025.01.02	00:40:00	1565.20	1567.31	1558.75	1559.24	295	0	45
2025.01.02	00:50:00	1559.22	1559.60	1553.65	1556.21	296	0	45
2025.01.02	01:00:00	1556.30	1560.40	1550.76	1559.39	298	0	45
2025.01.02	01:10:00	1559.64	1569.24	1557.78	1566.72	299	0	45
2025.01.02	01:20:00	1567.03	1569.44	1561.10	1566.45	297	0	45
2025.01.02	01:30:00	1566.50	1571.19	1559.91	1560.36	297	0	45
2025.01.02	01:40:00	1560.46	1560.67	1549.44	1554.16	297	0	45
2025.01.02	01:50:00	1553.91	1555.51	1547.08	1547.08	292	0	45
2025.01.02	02:00:00	1546.58	1549.42	1540.34	1542.61	296	0	45
2025.01.02	02:10:00	1542.82	1546.84	1537.10	1539.25	296	0	45
2025.01.02	02:20:00	1539.17	1542.06	1537.47	1541.42	299	0	45
2025.01.02	02:30:00	1540.80	1550.44	1537.51	1548.33	296	0	45
2025.01.02	02:40:00	1548.58	1551.86	1540.91	1550.79	296	0	45
2025.01.02	02:50:00	1550.82	1558.04	1550.33	1555.12	298	0	45
2025.01.02	03:00:00	1555.33	1555.71	1543.39	1543.39	297	0	45
2025.01.02	03:10:00	1542.89	1554.66	1542.85	1551.27	294	0	45
2025.01.02	03:20:00	1551.85	1562.73	1551.85	1559.09	298	0	45
2025.01.02	03:30:00	1559.27	1559.67	1545.06	1550.88	294	0	45
2025.01.02	03:40:00	1550.53	1555.57	1546.61	1553.66	298	0	45
2025.01.02	03:50:00	1553.89	1554.24	1539.96	1539.96	297	0	45
2025.01.02	04:00:00	1540.46	1540.80	1527.22	1529.14	298	0	45
2025.01.02	04:10:00	1529.17	1529.17	1509.94	1513.22	294	0	45
2025.01.02	04:20:00	1513.77	1516.02	1506.64	1513.38	297	0	45
2025.01.02	04:30:00	1513.34	1513.52	1502.85	1508.31	298	0	45
2025.01.02	04:40:00	1508.15	1511.73	1500.85	1509.06	297	0	45
2025.01.02	04:50:00	1508.68	1516.85	1508.35	1515.81	298	0	45
2025.01.02	05:00:00	1516.35	1519.09	1503.25	1503.25	296	0	45
2025.01.02	05:10:00	1502.69	1511.91	1502.69	1511.21	297	0	45
2025.01.02	05:20:00	1511.50	1525.67	1511.50	1522.42	298	0	45
2025.01.02	05:30:00	1521.86	1523.15	1515.70	1516.31	296	0	45
2025.01.02	05:40:00	1515.70	1521.69	1511.92	1516.53	296	0	45
2025.01.02	05:50:00	1516.22	1516.63	1509.14	1514.87	297	0	45
2025.01.02	06:00:00	1514.45	1520.22	1511.41	1514.43	295	0	45
2025.01.02	06:10:00	1514.39	1517.61	1506.84	1509.47	295	0	45
2025.01.02	06:20:00	1509.24	1513.39	1503.71	1505.87	296	0	45
2025.01.02	06:30:00	1506.11	1507.47	1485.33	1486.05	298	0	45
2025.01.02	06:40:00	1486.37	1491.22	1486.37	1488.31	295	0	45
2025.01.02	06:50:00	1488.08	1492.65	1484.26	1490.33	297	0	45
2025.01.02	07:00:00	1490.12	1495.23	1486.19	1487.32	299	0	45
2025.01.02	07:10:00	1486.94	1493.42	1486.65	1487.89	297	0	45
2025.01.02	07:20:00	1487.70	1494.58	1484.12	1485.91	298	0	45
2025.01.02	07:30:00	1486.68	1493.75	1485.76	1491.86	298	0	45
2025.01.02	07:40:00	1491.55	1496.28	1480.51	1488.19	297	0	45
2025.01.02	07:50:00	1487.96	1493.68	1481.50	1482.51	295	0	45
2025.01.02	08:00:00	1482.23	1484.25	1476.69	1479.93	297	0	45
2025.01.02	08:10:00	1479.91	1481.51	1475.45	1476.49	298	0	45
2025.01.02	08:20:00	1476.28	1477.63	1471.58	1475.19	297	0	45
2025.01.02	08:30:00	1475.10	1482.81	1473.75	1475.74	298	0	45
2025.01.02	08:40:00	1475.99	1475.99	1465.18	1471.66	294	0	45
2025.01.02	08:50:00	1471.70	1473.83	1465.24	1468.14	296	0	45
2025.01.02	09:00:00	1468.25	1472.52	1467.05	1471.37	300	0	45
2025.01.02	09:10:00	1471.55	1481.86	1469.10	1478.74	296	0	45
2025.01.02	09:20:00	1478.06	1480.86	1471.97	1476.22	297	0	45
2025.01.02	09:30:00	1476.24	1484.70	1474.68	1481.46	299	0	45
2025.01.02	09:40:00	1480.98	1486.88	1479.47	1480.04	296	0	45
2025.01.02	09:50:00	1480.45	1483.04	1475.76	1476.82	296	0	45
2025.01.02	10:00:00	1476.27	1481.70	1473.34	1479.64	299	0	45
2025.01.02	10:10:00	1479.29	1481.59	1472.75	1479.99	297	0	45
2025.01.02	10:20:00	1480.15	1488.73	1480.15	1484.49	297	0	45
2025.01.02	10:30:00	1485.52	1493.91	1483.95	1488.05	297	0	45
2025.01.02	10:40:00	1488.48	1493.84	1487.21	1489.98	297	0	45
2025.01.02	10:50:00	1489.50	1491.92	1480.63	1484.19	295	0	45
2025.01.02	11:00:00	1484.32	1486.71	1481.18	1485.44	294	0	45
2025.01.02	11:10:00	1485.18	1492.99	1484.87	1487.38	297	0	45
2025.01.02	11:20:00	1487.49	1490.04	1482.39	1483.18	298	0	45
2025.01.02	11:30:00	1482.50	1487.92	1480.98	1486.48	294	0	45
2025.01.02	11:40:00	1486.83	1486.83	1478.49	1478.49	297	0	45
2025.01.02	11:50:00	1478.69	1478.77	1468.81	1471.74	298	0	45
2025.01.02	12:00:00	1471.88	1472.16	1465.70	1467.35	296	0	45
2025.01.02	12:10:00	1467.76	1468.43	1457.48	1458.39	293	0	45
2025.01.02	12:20:00	1458.33	1463.33	1449.17	1452.87	294	0	45
2025.01.02	12:30:00	1453.08	1459.43	1452.40	1456.96	299	0	45
2025.01.02	12:40:00	1456.96	1462.74	1456.96	1460.86	299	0	45
2025.01.02	12:50:00	1460.71	1464.19	1455.58	1461.28	298	0	45
2025.01.02	13:00:00	1461.82	1466.04	1452.39	1454.48	296	0	45
2025.01.02	13:10:00	1454.44	1455.23	1446.69	1454.48	298	0	45
2025.01.02	13:20:00	1454.01	1454.22	1446.85	1451.03	299	0	45
2025.01.02	13:30:00	1451.10	1453.28	1446.35	1453.20	300	0	45
2025.01.02	13:40:00	1453.44	1454.15	1443.20	1444.64	296	0	45
2025.01.02	13:50:00	1444.22	1455.99	1443.64	1455.05	298	0	45
2025.01.02	14:00:00	1454.89	1455.89	1437.60	1441.33	297	0	45
2025.01.02	14:10:00	1441.22	1443.13	1432.73	1433.89	298	0	45
2025.01.02	14:20:00	1434.00	1434.00	1427.09	1430.12	296	0	45
2025.01.02	14:30:00	1430.33	1435.61	1427.02	1427.67	297	0	45
2025.01.02	14:40:00	1427.74	1429.45	1419.10	1425.62	299	0	45
2025.01.02	14:50:00	1425.30	1430.07	1420.62	1422.09	294	0	45
2025.01.02	15:00:00	1422.22	1437.85	1420.86	1437.15	298	0	45
2025.01.02	15:10:00	1437.79	1450.23	1435.91	1449.62	295	0	45
2025.01.02	15:20:00	1449.62	1459.01	1447.36	1456.82	297	0	45
2025.01.02	15:30:00	1457.38	1465.66	1452.11	1465.27	295	0	45
2025.01.02	15:40:00	1465.40	1469.03	1462.71	1464.60	291	0	45
2025.01.02	15:50:00	1464.95	1475.18	1460.38	1475.02	296	0	45
2025.01.02	16:00:00	1474.89	1478.18	1469.35	1475.58	296	0	45
2025.01.02	16:10:00	1474.79	1475.26	1470.92	1470.97	298	0	45
2025.01.02	16:20:00	1471.14	1480.89	1470.21	1475.90	294	0	45
2025.01.02	16:30:00	1476.04	1478.60	1467.93	1468.85	298	0	45
2025.01.02	16:40:00	1469.02	1478.11	1468.20	1477.64	298	0	45
2025.01.02	16:50:00	1477.80	1488.85	1477.80	1482.46	298	0	45
2025.01.02	17:00:00	1482.34	1493.35	1480.17	1481.71	297	0	45
2025.01.02	17:10:00	1481.63	1488.94	1480.76	1481.71	297	0	45
2025.01.02	17:20:00	1481.99	1490.61	1479.98	1490.28	298	0	45
2025.01.02	17:30:00	1490.07	1498.55	1487.85	1498.55	298	0	45
2025.01.02	17:40:00	1498.85	1501.16	1493.20	1498.36	300	0	45
2025.01.02	17:50:00	1499.28	1507.56	1498.71	1506.41	298	0	45
2025.01.02	18:00:00	1506.71	1514.35	1506.09	1512.20	297	0	45
2025.01.02	18:10:00	1511.82	1513.76	1503.24	1508.55	296	0	45
2025.01.02	18:20:00	1508.32	1515.07	1499.70	1500.76	296	0	45
2025.01.02	18:30:00	1501.08	1507.11	1500.12	1502.98	295	0	45
2025.01.02	18:40:00	1502.40	1508.43	1502.24	1505.19	299	0	45
2025.01.02	18:50:00	1505.24	1505.47	1498.56	1498.94	296	0	45
2025.01.02	19:00:00	1499.52	1508.47	1499.37	1507.75	297	0	45
2025.01.02	19:10:00	1508.17	1509.66	1494.28	1499.56	292	0	45
2025.01.02	19:20:00	1500.28	1510.39	1500.28	1504.75	293	0	45
2025.01.02	19:30:00	1504.26	1509.93	1497.64	1509.93	294	0	45
2025.01.02	19:40:00	1509.93	1514.24	1505.41	1508.06	299	0	45
2025.01.02	19:50:00	1507.76	1514.91	1505.07	1514.34	299	0	45
2025.01.02	20:00:00	1514.43	1520.71	1514.07	1517.73	299	0	45
2025.01.02	20:10:00	1517.87	1517.91	1507.23	1511.12	294	0	45
2025.01.02	20:20:00	1509.78	1516.63	1506.39	1506.72	296	0	45
2025.01.02	20:30:00	1506.35	1510.38	1501.69	1506.43	295	0	45
2025.01.02	20:40:00	1506.26	1508.03	1501.92	1506.79	297	0	45
2025.01.02	20:50:00	1506.46	1507.14	1499.63	1500.77	297	0	45
2025.01.02	21:00:00	1500.87	1509.53	1500.70	1509.07	297	0	45
2025.01.02	21:10:00	1508.67	1514.17	1505.05	1508.70	299	0	45
2025.01.02	21:20:00	1508.65	1521.78	1506.75	1521.78	297	0	45
2025.01.02	21:30:00	1522.03	1522.20	1504.58	1506.60	297	0	45
2025.01.02	21:40:00	1506.89	1521.11	1506.14	1518.05	297	0	45
2025.01.02	21:50:00	1517.92	1526.95	1516.27	1520.19	298	0	45
2025.01.02	22:00:00	1520.48	1522.27	1516.77	1520.47	299	0	45
2025.01.02	22:10:00	1520.73	1523.99	1517.27	1523.75	295	0	45
2025.01.02	22:20:00	1523.60	1530.11	1521.71	1527.45	292	0	45
2025.01.02	22:30:00	1527.34	1529.56	1522.45	1523.68	298	0	45
2025.01.02	22:40:00	1523.82	1527.27	1521.80	1523.02	299	0	45
2025.01.02	22:50:00	1522.83	1532.37	1522.83	1531.34	299	0	45
2025.01.02	23:00:00	1531.40	1534.16	1524.75	1532.34	297	0	45
2025.01.02	23:10:00	1532.57	1549.99	1531.07	1549.28	297	0	45
2025.01.02	23:20:00	1549.48	1553.97	1546.36	1548.18	297	0	45
2025.01.02	23:30:00	1547.73	1559.13	1545.80	1557.00	294	0	45
2025.01.02	23:40:00	1557.15	1557.38	1548.31	1552.08	298	0	45
2025.01.02	23:50:00	1551.87	1554.20	1544.79	1546.93	295	0	45
2025.01.03	00:00:00	1547.24	1553.62	1546.50	1551.07	297	0	45
2025.01.03	00:10:00	1551.00	1555.71	1546.88	1549.81	296	0	45
2025.01.03	00:20:00	1549.83	1552.86	1539.40	1542.71	296	0	45
2025.01.03	00:30:00	1543.31	1545.65	1535.96	1544.13	296	0	45
2025.01.03	00:40:00	1544.41	1551.00	1542.04	1542.84	298	0	45
2025.01.03	00:50:00	1542.50	1544.96	1532.24	1534.21	297	0	45
2025.01.03	01:00:00	1533.84	1537.82	1527.59	1528.50	298	0	45
2025.01.03	01:10:00	1528.32	1528.57	1516.12	1519.82	295	0	45
2025.01.03	01:20:00	1520.11	1528.25	1515.04	1526.42	298	0	45
2025.01.03	01:30:00	1526.46	1526.92	1519.32	1524.07	295	0	45
2025.01.03	01:40:00	1523.84	1525.71	1518.99	1523.67	295	0	45
2025.01.03	01:50:00	1523.60	1528.61	1523.29	1523.76	297	0	45
2025.01.03	02:00:00	1523.73	1525.93	1520.63	1521.31	298	0	45
2025.01.03	02:10:00	1521.12	1522.75	1508.93	1508.93	297	0	45
2025.01.03	02:20:00	1508.53	1509.35	1496.48	1499.10	299	0	45
2025.01.03	02:30:00	1499.41	1510.31	1499.41	1510.31	297	0	45
2025.01.03	02:40:00	1510.53	1521.57	1509.25	1520.09	296	0	45
2025.01.03	02:50:00	1520.30	1529.08	1517.29	1522.46	296	0	45
2025.01.03	03:00:00	1522.20	1527.29	1521.58	1523.62	300	0	45
2025.01.03	03:10:00	1523.79	1530.76	1521.67	1525.99	299	0	45
2025.01.03	03:20:00	1525.94	1537.39	1521.96	1531.15	297	0	45
2025.01.03	03:30:00	1531.91	1537.85	1529.07	1537.21	298	0	45
2025.01.03	03:40:00	1537.53	1540.48	1532.08	1533.00	299	0	45
2025.01.03	03:50:00	1532.92	1536.60	1529.34	1535.75	297	0	45
2025.01.03	04:00:00	1535.50	1543.14	1533.27	1542.30	298	0	45
2025.01.03	04:10:00	1542.56	1549.74	1542.56	1545.88	298	0	45
2025.01.03	04:20:00	1546.10	1546.10	1538.19	1540.07	294	0	45
2025.01.03	04:30:00	1540.79	1540.79	1528.96	1534.85	299	0	45
2025.01.03	04:40:00	1533.81	1541.23	1530.80	1539.31	299	0	45
2025.01.03	04:50:00	1538.89	1540.05	1532.26	1535.74	294	0	45
2025.01.03	05:00:00	1535.63	1537.73	1531.52	1532.82	296	0	45
2025.01.03	05:10:00	1532.43	1539.79	1531.85	1538.50	298	0	45
2025.01.03	05:20:00	1538.51	1543.65	1535.43	1539.14	297	0	45
2025.01.03	05:30:00	1539.27	1539.27	1521.39	1522.99	296	0	45
2025.01.03	05:40:00	1523.37	1528.31	1522.96	1524.90	296	0	45
2025.01.03	05:50:00	1525.30	1525.74	1517.69	1518.26	297	0	45
2025.01.03	06:00:00	1518.29	1521.05	1512.45	1514.83	298	0	45
2025.01.03	06:10:00	1514.61	1525.03	1511.07	1521.04	295	0	45
2025.01.03	06:20:00	1521.19	1525.15	1513.30	1513.41	299	0	45
2025.01.03	06:30:00	1513.21	1520.79	1509.54	1519.42	297	0	45
2025.01.03	06:40:00	1519.99	1523.18	1515.90	1518.67	300	0	45
2025.01.03	06:50:00	1519.00	1519.17	1510.22	1511.08	297	0	45
2025.01.03	07:00:00	1511.09	1512.57	1499.29	1499.29	295	0	45
2025.01.03	07:10:00	1499.81	1505.19	1497.63	1504.07	294	0	45
2025.01.03	07:20:00	1504.61	1517.77	1502.56	1510.59	298	0	45
2025.01.03	07:30:00	1510.53	1514.52	1505.60	1514.52	296	0	45
2025.01.03	07:40:00	1513.73	1514.89	1506.97	1510.50	296	0	45
2025.01.03	07:50:00	1510.98	1517.45	1509.08	1510.28	297	0	45
2025.01.03	08:00:00	1510.33	1510.57	1501.43	1502.66	296	0	45
2025.01.03	08:10:00	1502.84	1509.13	1500.45	1509.08	300	0	45
2025.01.03	08:20:00	1508.25	1508.25	1488.82	1489.10	296	0	45
2025.01.03	08:30:00	1489.22	1489.70	1480.61	1482.05	299	0	45
2025.01.03	08:40:00	1482.71	1491.58	1482.50	1488.55	294	0	45
2025.01.03	08:50:00	1489.12	1495.92	1486.19	1488.56	296	0	45
2025.01.03	09:00:00	1487.76	1488.12	1476.61	1480.97	296	0	45
2025.01.03	09:10:00	1480.56	1490.14	1478.98	1483.01	295	0	45
2025.01.03	09:20:00	1482.98	1490.59	1482.74	1489.30	297	0	45
2025.01.03	09:30:00	1490.18	1492.03	1483.87	1489.36	296	0	45
2025.01.03	09:40:00	1489.40	1489.81	1482.48	1483.30	298	0	45
2025.01.03	09:50:00	1482.84	1486.52	1479.76	1484.21	299	0	45
2025.01.03	10:00:00	1484.23	1496.60	1483.62	1492.55	298	0	45
2025.01.03	10:10:00	1492.58	1506.44	1491.88	1505.05	297	0	45
2025.01.03	10:20:00	1505.05	1505.05	1492.44	1495.58	299	0	45
2025.01.03	10:30:00	1495.10	1508.44	1493.19	1503.05	298	0	45
2025.01.03	10:40:00	1502.97	1507.64	1492.25	1493.52	297	0	45
2025.01.03	10:50:00	1493.22	1499.87	1490.32	1499.87	295	0	45
2025.01.03	11:00:00	1499.99	1500.86	1491.77	1495.00	298	0	45
2025.01.03	11:10:00	1495.71	1497.98	1487.12	1491.73	299	0	45
2025.01.03	11:20:00	1491.89	1493.55	1486.66	1488.06	298	0	45
2025.01.03	11:30:00	1488.93	1494.58	1488.34	1490.29	297	0	45
2025.01.03	11:40:00	1491.00	1496.76	1490.21	1494.49	295	0	45
2025.01.03	11:50:00	1493.96	1494.38	1485.95	1491.63	297	0	45
2025.01.03	12:00:00	1491.70	1496.79	1487.73	1487.99	294	0	45
2025.01.03	12:10:00	1487.48	1497.87	1487.48	1496.37	298	0	45
2025.01.03	12:20:00	1496.36	1502.95	1494.13	1497.29	298	0	45
2025.01.03	12:30:00	1497.22	1497.86	1488.49	1490.39	297	0	45
2025.01.03	12:40:00	1490.37	1490.88	1477.67	1486.15	298	0	45
2025.01.03	12:50:00	1486.80	1492.62	1484.69	1492.18	296	0	45
2025.01.03	13:00:00	1492.06	1500.12	1491.46	1499.71	296	0	45
2025.01.03	13:10:00	1500.10	1500.10	1494.33	1494.33	296	0	45
2025.01.03	13:20:00	1494.89	1508.95	1494.89	1508.13	294	0	45
2025.01.03	13:30:00	1507.99	1519.28	1506.96	1509.70	297	0	45
2025.01.03	13:40:00	1509.75	1518.47	1509.54	1513.54	296	0	45
2025.01.03	13:50:00	1513.70	1515.50	1506.81	1508.49	298	0	45
2025.01.03	14:00:00	1508.40	1515.83	1507.14	1513.36	298	0	45
2025.01.03	14:10:00	1514.23	1517.78	1510.65	1515.01	296	0	45
2025.01.03	14:20:00	1514.39	1522.72	1512.05	1522.15	296	0	45
2025.01.03	14:30:00	1522.27	1535.09	1521.98	1535.09	296	0	45
2025.01.03	14:40:00	1535.01	1537.26	1526.34	1530.21	296	0	45
2025.01.03	14:50:00	1530.80	1535.18	1528.86	1533.44	295	0	45
2025.01.03	15:00:00	1532.89	1534.77	1526.68	1532.65	294	0	45
2025.01.03	15:10:00	1532.18	1539.37	1529.48	1535.42	299	0	45
2025.01.03	15:20:00	1535.42	1541.18	1532.53	1538.95	298	0	45
2025.01.03	15:30:00	1539.52	1540.30	1529.47	1537.73	299	0	45
2025.01.03	15:40:00	1537.93	1538.70	1532.27	1534.84	297	0	45
2025.01.03	15:50:00	1534.89	1535.26	1516.70	1525.06	295	0	45
2025.01.03	16:00:00	1524.99	1529.24	1522.84	1528.52	290	0	45
2025.01.03	16:10:00	1528.19	1531.85	1523.06	1523.37	299	0	45
2025.01.03	16:20:00	1523.22	1527.00	1515.72	1527.00	298	0	45
2025.01.03	16:30:00	1526.42	1528.94	1521.37	1524.45	297	0	45
2025.01.03	16:40:00	1524.43	1531.46	1523.07	1528.51	298	0	45
2025.01.03	16:50:00	1528.76	1529.22	1521.91	1526.38	294	0	45
2025.01.03	17:00:00	1526.52	1531.87	1520.81	1523.54	296	0	45
2025.01.03	17:10:00	1523.30	1524.04	1516.39	1518.38	298	0	45
2025.01.03	17:20:00	1518.58	1518.58	1512.70	1514.88	296	0	45
2025.01.03	17:30:00	1514.97	1526.28	1513.14	1522.73	297	0	45
2025.01.03	17:40:00	1522.80	1527.52	1520.77	1527.03	297	0	45
2025.01.03	17:50:00	1527.07	1527.64	1516.54	1516.72	298	0	45
2025.01.03	18:00:00	1516.29	1519.49	1508.62	1508.81	296	0	45
2025.01.03	18:10:00	1508.66	1516.06	1508.22	1515.22	299	0	45
2025.01.03	18:20:00	1515.62	1530.20	1514.41	1529.02	294	0	45
2025.01.03	18:30:00	1529.58	1535.96	1521.22	1526.22	300	0	45
2025.01.03	18:40:00	1526.74	1527.50	1519.90	1520.45	296	0	45
2025.01.03	18:50:00	1520.64	1531.44	1520.64	1528.16	300	0	45
2025.01.03	19:00:00	1528.92	1531.15	1525.10	1528.00	299	0	45
2025.01.03	19:10:00	1527.89	1545.26	1527.32	1544.26	300	0	45
2025.01.03	19:20:00	1544.21	1550.73	1542.93	1543.05	297	0	45
2025.01.03	19:30:00	1543.06	1554.18	1542.37	1547.25	299	0	45
2025.01.03	19:40:00	1547.25	1556.54	1542.45	1551.74	293	0	45
2025.01.03	19:50:00	1550.91	1552.14	1533.19	1535.70	295	0	45
2025.01.03	20:00:00	1535.62	1537.21	1527.95	1531.85	298	0	45
2025.01.03	20:10:00	1531.53	1537.77	1526.55	1527.36	296	0	45
2025.01.03	20:20:00	1526.92	1527.75	1515.82	1520.30	300	0	45
2025.01.03	20:30:00	1520.07	1521.88	1516.46	1521.61	296	0	45
2025.01.03	20:40:00	1522.08	1526.61	1519.24	1522.27	297	0	45
2025.01.03	20:50:00	1522.07	1532.03	1521.77	1532.03	293	0	45
2025.01.03	21:00:00	1531.25	1531.37	1522.52	1525.58	294	0	45
2025.01.03	21:10:00	1525.56	1536.99	1524.70	1536.26	299	0	45
2025.01.03	21:20:00	1536.28	1540.37	1529.96	1538.85	297	0	45
2025.01.03	21:30:00	1539.15	1542.16	1533.47	1541.05	300	0	45
2025.01.03	21:40:00	1541.52	1543.68	1535.78	1543.48	294	0	45
2025.01.03	21:50:00	1543.69	1545.91	1528.50	1528.50	298	0	45
2025.01.03	22:00:00	1528.09	1528.88	1522.13	1527.03	300	0	45
2025.01.03	22:10:00	1526.69	1526.69	1517.73	1524.90	299	0	45
2025.01.03	22:20:00	1524.51	1532.27	1522.42	1531.87	296	0	45
2025.01.03	22:30:00	1532.31	1536.21	1529.45	1533.38	296	0	45
2025.01.03	22:40:00	1533.09	1543.15	1532.34	1542.12	298	0	45
2025.01.03	22:50:00	1542.30	1553.60	1540.68	1552.77	297	0	45
2025.01.03	23:00:00	1552.63	1553.99	1546.67	1551.06	296	0	45
2025.01.03	23:10:00	1550.89	1556.41	1547.11	1547.74	297	0	45
2025.01.03	23:20:00	1548.28	1551.06	1540.04	1540.84	298	0	45
2025.01.03	23:30:00	1540.17	1541.40	1526.44	1527.16	295	0	45
2025.01.03	23:40:00	1526.80	1532.61	1522.52	1523.04	296	0	45
2025.01.03	23:50:00	1523.20	1523.68	1511.84	1513.07	298	0	45
2025.01.04	00:00:00	1512.91	1514.87	1505.41	1506.55	296	0	45
2025.01.04	00:10:00	1506.53	1513.64	1501.82	1510.51	298	0	45
2025.01.04	00:20:00	1511.48	1514.11	1507.38	1507.84	299	0	45
2025.01.04	00:30:00	1507.63	1509.74	1502.99	1509.03	296	0	45
2025.01.04	00:40:00	1509.16	1519.92	1506.34	1510.36	300	0	45
2025.01.04	00:50:00	1509.71	1509.73	1493.58	1496.40	295	0	45
2025.01.04	01:00:00	1496.62	1504.81	1493.97	1503.74	297	0	45
2025.01.04	01:10:00	1503.47	1507.49	1500.34	1506.05	296	0	45
2025.01.04	01:20:00	1506.44	1510.01	1497.52	1497.52	299	0	45
2025.01.04	01:30:00	1497.76	1502.19	1494.28	1497.38	296	0	45
2025.01.04	01:40:00	1497.68	1498.46	1489.96	1493.36	299	0	45
2025.01.04	01:50:00	1493.26	1495.23	1487.77	1489.10	296	0	45
2025.01.04	02:00:00	1488.22	1497.82	1485.21	1496.90	298	0	45
2025.01.04	02:10:00	1496.86	1496.98	1491.79	1495.32	298	0	45
2025.01.04	02:20:00	1495.24	1498.32	1489.52	1497.07	296	0	45
2025.01.04	02:30:00	1496.86	1499.39	1492.74	1496.92	294	0	45
2025.01.04	02:40:00	1496.89	1501.50	1491.91	1501.13	299	0	45
2025.01.04	02:50:00	1500.86	1501.19	1489.35	1492.05	296	0	45
2025.01.04	03:00:00	1492.64	1497.73	1488.75	1491.56	294	0	45
2025.01.04	03:10:00	1491.52	1492.28	1484.82	1491.65	297	0	45
2025.01.04	03:20:00	1491.19	1493.07	1484.31	1484.70	297	0	45
2025.01.04	03:30:00	1484.75	1489.47	1479.67	1483.19	298	0	45
2025.01.04	03:40:00	1482.77	1487.92	1474.91	1476.02	298	0	45
2025.01.04	03:50:00	1476.21	1488.31	1473.60	1483.27	297	0	45
2025.01.04	04:00:00	1483.36	1489.81	1480.54	1488.31	296	0	45
2025.01.04	04:10:00	1488.05	1500.90	1487.58	1499.82	297	0	45
2025.01.04	04:20:00	1500.38	1509.77	1499.51	1508.58	296	0	45
2025.01.04	04:30:00	1507.97	1515.86	1504.15	1512.94	297	0	45
2025.01.04	04:40:00	1513.51	1519.04	1508.18	1516.07	295	0	45
2025.01.04	04:50:00	1515.41	1523.64	1509.46	1520.62	298	0	45
2025.01.04	05:00:00	1521.08	1529.84	1520.70	1529.14	297	0	45
2025.01.04	05:10:00	1528.92	1534.34	1526.24	1534.15	296	0	45
2025.01.04	05:20:00	1534.24	1536.90	1529.05	1531.70	298	0	45
2025.01.04	05:30:00	1531.31	1532.65	1524.76	1530.91	298	0	45
2025.01.04	05:40:00	1530.55	1533.01	1526.39	1532.39	296	0	45
2025.01.04	05:50:00	1532.55	1540.06	1531.24	1536.88	299	0	45
2025.01.04	06:00:00	1536.19	1540.45	1532.33	1540.23	299	0	45
2025.01.04	06:10:00	1540.17	1543.44	1538.08	1540.93	299	0	45
2025.01.04	06:20:00	1541.40	1543.67	1534.72	1542.72	299	0	45
2025.01.04	06:30:00	1542.64	1559.00	1538.76	1556.76	296	0	45
2025.01.04	06:40:00	1556.39	1556.78	1538.99	1539.76	293	0	45
2025.01.04	06:50:00	1538.69	1545.28	1538.06	1545.28	299	0	45
2025.01.04	07:00:00	1545.20	1552.37	1543.22	1543.70	296	0	45
2025.01.04	07:10:00	1544.13	1550.34	1540.27	1541.13	297	0	45
2025.01.04	07:20:00	1541.08	1542.04	1534.62	1536.06	298	0	45
2025.01.04	07:30:00	1536.00	1545.36	1533.83	1545.36	296	0	45
2025.01.04	07:40:00	1544.75	1546.80	1537.22	1540.70	291	0	45
2025.01.04	07:50:00	1540.25	1554.22	1540.11	1552.21	298	0	45
2025.01.04	08:00:00	1551.52	1552.38	1537.87	1537.99	295	0	45
2025.01.04	08:10:00	1537.89	1538.18	1531.65	1532.93	298	0	45
2025.01.04	08:20:00	1532.96	1543.47	1532.60	1535.49	297	0	45
